Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33
0.249858907,0.656382865,8,0.679605135,0.230390195,9,0.425208689,0.194166623,7,0.204765906,0.10790593,3,0.206946206,0.823759288,2,0.763415576,0.137706583,9,0.374083339,0.020734401,1,0.966416922,0.211200522,9,0.001606996,0.976855618,1,0.860482038,0.054054304,8,0.152853742,0.532375535,0
0.442141182,0.124276867,5,0.164356457,0.438305737,6,0.575361253,0.424894862,7,0.862819819,0.151910871,5,0.518160828,0.881006261,5,0.249429128,0.986320095,3,0.692562248,0.017417163,1,0.889855069,0.844694733,3,0.536309977,0.228561382,8,0.949041146,0.786239375,5,0.665186894,0.335574508,0
0.106554809,0.126743004,8,0.842720588,0.355255528,2,0.520632802,0.638692784,8,0.305771026,0.246722388,4,0.015211535,0.948603782,1,0.634708144,0.77846596,8,0.073228788,0.740766495,3,0.452900256,0.789865722,3,0.219566889,0.411866684,3,0.003562059,0.149415446,8,0.400915296,0.126688894,0
0.629762735,0.156265084,5,0.376444327,0.164313736,3,0.20096734,0.194681174,6,0.787748944,0.862447866,3,0.895932637,0.990198781,1,0.243011669,0.348003604,5,0.045305097,0.527783889,4,0.137625714,0.265967585,2,0.966937801,0.307600182,2,0.877246348,0.84492248,8,0.308158015,0.681879214,0
0.614994881,0.396303376,7,0.383190749,0.073265256,6,0.558199048,0.773244425,9,0.227343385,0.690589917,5,0.365882416,0.104307714,9,0.825196202,0.606939403,2,0.21419891,0.66999061,9,0.240500417,0.398941975,9,0.91748858,0.62147291,3,0.659766994,0.828606663,5,0.427673133,0.755008641,0
0.549175994,0.195238951,9,0.852358408,0.984101966,8,0.87799248,0.11661141,8,0.751022796,0.398512274,8,0.227344166,0.751376445,8,0.63509165,0.458427714,4,0.291169819,0.805537151,4,0.267673372,0.746520055,8,0.155589574,0.11481526,5,0.776955649,0.619622743,7,0.098835943,0.053905712,0
0.054710579,0.12865742,1,0.665491909,0.723259814,1,0.614761195,0.872877895,6,0.799017944,0.262379505,7,0.787516535,0.136247794,2,0.013604388,0.265988521,5,0.458907379,0.006337186,2,0.285979341,0.630147178,5,0.465690519,0.640252211,3,0.815072132,0.073112371,3,0.830696584,0.253701621,0
0.811695739,0.996890555,7,0.707349691,0.377845865,3,0.290374219,0.370776957,2,0.192351846,0.822033312,8,0.208889332,0.165881978,1,0.761074618,0.2955682,6,0.662684701,0.636510092,2,0.562211193,0.123571393,8,0.190819391,0.318233683,1,0.084528163,0.435550036,5,0.939188892,0.890017918,0
0.404935732,0.532790264,8,0.840998376,0.445103652,2,0.233823657,0.069523318,4,0.489141332,0.437058959,3,0.349951785,0.525393617,7,0.016951609,0.622654338,4,0.910308691,0.466235754,8,0.115501574,0.302164876,2,0.01805609,0.120407205,8,0.574447128,0.588005011,5,0.182123345,0.179492166,0
0.304399472,0.281456778,3,0.196848043,0.342221083,4,0.911718618,0.468510564,2,0.309773795,0.15422549,3,0.200059773,0.343304421,1,0.437238653,0.923562693,5,0.160073572,0.314615821,6,0.04180868,0.543336987,5,0.207985445,0.443342697,8,0.317223799,0.295145827,5,0.375794414,0.593603527,0
0.520267673,0.82680613,4,0.422142077,0.436240081,2,0.618531272,0.790112507,8,0.782192829,0.660568984,3,0.601835587,0.362327829,7,0.809612724,0.882341707,3,0.887033335,0.395860311,8,0.273893599,0.944570826,9,0.474409161,0.977509415,9,0.669026756,0.09685325,3,0.168106082,0.320834131,0
0.465889032,0.061847151,6,0.92426921,0.762127707,8,0.2750119,0.752555522,1,0.888632157,0.457859019,5,0.226604518,0.105754411,4,0.886996456,0.859732343,2,0.382065386,0.254261497,3,0.552842466,0.292009217,1,0.385355138,0.980231113,8,0.059768801,0.914463204,2,0.868075572,0.29625577,0
0.799638726,0.241244114,3,0.095337514,0.075382212,1,0.393466388,0.617123109,2,0.480903692,0.208706039,5,0.246371188,0.367823748,3,0.021145487,0.93978922,7,0.638473597,0.273745407,5,0.057904825,0.628078408,4,0.391327596,0.562589846,1,0.842809072,0.304554596,9,0.240150126,0.943765828,0
0.256749161,0.851843463,8,0.701018828,0.168374244,8,0.17332512,0.681708289,6,0.239281869,0.841596573,6,0.034060983,0.441635187,5,0.807752141,0.261034955,2,0.800673363,0.722679791,8,0.831020092,0.749013142,3,0.975709561,0.05378833,3,0.174192867,0.152376629,8,0.299697157,0.90240925,0
0.824444098,0.644619282,7,0.766839123,0.287673507,4,0.73157382,0.979893806,2,0.03392874,0.631534027,2,0.705635261,0.085827895,7,0.925649594,0.727160598,2,0.847573523,0.142944817,4,0.104282861,0.591203223,8,0.017752447,0.209565895,3,0.844099327,0.224999779,9,0.173471562,0.283536975,0
0.749452318,0.95986225,7,0.71849237,0.820251625,6,0.95340781,0.218269346,6,0.118937288,0.343623536,8,0.370842333,0.087788753,8,0.970593102,0.631359618,8,0.554732251,0.581953623,6,0.959930278,0.505539503,7,0.841096679,0.176121115,2,0.743515815,0.32933985,3,0.374362233,0.741531556,0
0.676330839,0.477375455,7,0.891720906,0.943857097,6,0.869612777,0.320158032,4,0.738461428,0.507845947,1,0.381734243,0.926463768,6,0.121031154,0.120286032,5,0.73107257,0.748386728,2,0.158381599,0.281590489,8,0.679343914,0.363584924,7,0.544166273,0.268385815,3,0.22505859,0.326419216,0
0.474289529,0.413548353,8,0.549262193,0.557601966,4,0.223538309,0.043579789,5,0.467864533,0.280466048,2,0.850680926,0.87811115,3,0.754311226,0.295113677,8,0.546631934,0.460775217,8,0.776124508,0.891385014,8,0.144011378,0.858319554,2,0.6980084,0.487574226,4,0.66131562,0.416094547,0
0.036220898,0.757339483,6,0.343615904,0.608963233,3,0.265857309,0.724893659,5,0.913700696,0.941424326,6,0.306970941,0.584973265,2,0.440389787,0.00330014,4,0.797932132,0.937985962,8,0.224810993,0.007001632,7,0.744586502,0.579547943,3,0.199573833,0.092933009,7,0.354908982,0.997084188,0
0.55467793,0.46192039,9,0.646812115,0.03405341,4,0.263439999,0.369521597,3,0.124487403,0.571318349,3,0.573164434,0.822014902,1,0.636066678,0.177402021,9,0.971526945,0.24787854,1,0.116050945,0.86185223,8,0.381708756,0.356649457,6,0.010322832,0.525459959,2,0.080542415,0.999147918,0
0.590229326,0.617841783,6,0.404959331,0.222409126,7,0.016553632,0.953352245,1,0.571857578,0.458373506,3,0.560241353,0.125222464,3,0.442039996,0.354721273,2,0.913871694,0.388527507,2,0.336867989,0.194563678,3,0.555352587,0.797617895,7,0.448373182,0.996121237,6,0.729017061,0.683126429,0
0.372997013,0.451599893,6,0.921878569,0.07243931,5,0.940598454,0.319631933,3,0.305460938,0.384165684,3,0.88334046,0.695161816,6,0.693182662,0.151853211,6,0.062879566,0.335352745,3,0.178035134,0.484632933,1,0.874278246,0.703082717,1,0.064309558,0.511401438,5,0.079891424,0.519023772,0
0.24109918,0.170507983,3,0.982607551,0.001012066,8,0.792173643,0.464184842,9,0.597197359,0.142008446,6,0.619735967,0.333181426,8,0.753921985,0.623108326,4,0.47417875,0.431885142,7,0.945948275,0.40036799,5,0.595715826,0.825742914,7,0.912463357,0.241094013,3,0.202829573,0.922969714,0
0.239356702,0.64445596,2,0.534107685,0.504379966,2,0.295485262,0.386265263,6,0.823522201,0.288013145,1,0.434415861,0.349955812,7,0.349623664,0.740296196,6,0.408581747,0.917047602,3,0.846383928,0.549923954,4,0.510736409,0.315907811,3,0.989946176,0.127001653,6,0.947248427,0.37212207,0
0.084764947,0.710619712,6,0.076394121,0.191632702,6,0.438296689,0.41901504,1,0.486467102,0.293229156,5,0.09044269,0.137757602,6,0.907460246,0.251147723,9,0.170069847,0.655052144,1,0.890931749,0.580521834,9,0.116431664,0.192506046,1,0.662851439,0.49843416,3,0.65013278,0.142351612,0
0.953284873,0.665435079,1,0.689371836,0.257078533,8,0.813624262,0.079420648,6,0.526129311,0.145936349,7,0.00893374,0.630377855,7,0.604501077,0.525731174,5,0.589889017,0.901934825,5,0.08955001,0.940306273,2,0.434168925,0.650370984,9,0.250066222,0.978475077,3,0.658741083,0.960455942,0
0.612971706,0.808445249,2,0.98713564,0.975661554,7,0.896036375,0.714490151,1,0.387365405,0.502892468,8,0.855800197,0.076956712,4,0.726504718,0.882508385,6,0.114453378,0.058157618,5,0.976817291,0.20342593,7,0.152169728,0.90015776,2,0.214797934,0.125779264,1,0.625765391,0.413288182,0
0.183197766,0.550507925,2,0.836072661,0.931287756,4,0.718783353,0.507819429,7,0.698090947,0.866887641,2,0.155970285,0.059216136,6,0.859737016,0.368517333,6,0.788636984,0.825907129,6,0.814038148,0.682401549,5,0.610762822,0.817312126,1,0.780153977,0.942847496,4,0.79600798,0.499200538,0
0.597194845,0.017732565,5,0.565086636,0.671293998,6,0.554718311,0.969611573,2,0.231165369,0.867147025,5,0.56930914,0.525931246,5,0.718477564,0.042089766,1,0.97465323,0.180134562,6,0.550186401,0.135244935,4,0.561491544,0.998097847,9,0.910462138,0.765548381,7,0.880366043,0.505433298,0
0.144966648,0.018273735,2,0.5951997,0.888153644,9,0.523657843,0.190286516,3,0.945126283,0.092547679,2,0.228372408,0.648631947,8,0.140472718,0.784767649,7,0.932795096,0.539420876,7,0.002333858,0.463375152,4,0.560603741,0.022118033,7,0.649033005,0.426440794,5,0.638294452,0.425532352,0
0.352166773,0.11914208,2,0.644065416,0.173386463,2,0.934539098,0.057560711,1,0.654173638,0.766095754,4,0.666434055,0.097051373,1,0.556322689,0.706511534,3,0.714298127,0.637905521,7,0.332569042,0.977615614,3,0.174415194,0.738360096,8,0.800789211,0.780490085,9,0.196879157,0.679592636,0
0.392332075,0.24002916,6,0.864420928,0.377052355,2,0.660481,0.612062246,8,0.841360773,0.496267633,9,0.990631785,0.839012283,2,0.594880202,0.210362217,1,0.781687144,0.383512095,7,0.864880807,0.877321333,3,0.929107092,0.043354512,3,0.266010004,0.527718344,6,0.647407072,0.709377369,0
0.888745851,0.058816753,9,0.338224843,0.293721775,2,0.981247274,0.89197025,6,0.629102434,0.139280694,9,0.402366307,0.372926835,4,0.834572147,0.195687074,9,0.995264441,0.962576517,5,0.769704988,0.29951342,2,0.909163849,0.488733734,1,0.588794834,0.91209937,4,0.014059109,0.328515325,0
0.379422004,0.350545808,7,0.8165752,0.432628927,5,0.734723326,0.563747294,9,0.000866351,0.339719211,5,0.071455777,0.128611731,8,0.272470931,0.877952586,4,0.226547899,0.337207081,7,0.292210621,0.583294299,7,0.54429631,0.050184794,8,0.844210107,0.084630614,4,0.129266768,0.569162211,0
0.413895047,0.10195547,5,0.391002058,0.434101545,6,0.307381451,0.496680746,8,0.093904287,0.068192093,4,0.001253865,0.788186223,4,0.042494944,0.063901372,2,0.673458314,0.847323298,6,0.811382262,0.072935437,2,0.162770313,0.238808616,4,0.767752722,0.220547507,7,0.062955642,0.061688367,0
0.276953202,0.248878338,3,0.754867602,0.964982252,7,0.500229052,0.261460261,1,0.286343282,0.435849861,6,0.205967202,0.662877686,3,0.139434885,0.238669714,2,0.718716795,0.273932023,7,0.014047665,0.554880491,8,0.921600012,0.847320258,4,0.436133852,0.737454962,5,0.342729006,0.77403689,0
0.778697176,0.053688635,5,0.851076093,0.859216027,1,0.48500677,0.619914773,1,0.463657935,0.648580526,1,0.375074081,0.117110062,7,0.253595335,0.821247899,3,0.550197625,0.298567657,4,0.164007761,0.301128942,2,0.269862269,0.500187979,3,0.035068476,0.331660998,9,0.280948463,0.527379359,0
0.764095304,0.531898368,4,0.107488286,0.218541205,5,0.883646047,0.276984533,6,0.356766548,0.803908258,6,0.255272646,0.693702669,7,0.306378762,0.180458327,5,0.807166815,0.787183342,4,0.349383867,0.004255653,4,0.817300765,0.387560277,8,0.89533426,0.729269612,9,0.02116638,0.966403268,0
0.124861266,0.602074684,6,0.657107066,0.506219523,3,0.122217266,0.21006873,9,0.941752078,0.621713316,2,0.928067611,0.106038439,2,0.238839541,0.172087611,8,0.016609068,0.617792844,8,0.475332362,0.807637687,9,0.201319927,0.849042416,3,0.24784733,0.780374633,8,0.210435057,0.841311837,0
0.455192487,0.904607101,6,0.402990629,0.887173575,7,0.49756333,0.276460395,4,0.98120591,0.046145184,5,0.960478187,0.679846698,4,0.350612737,0.279973436,5,0.351289213,0.198398024,3,0.118986836,0.14585802,5,0.162592188,0.625047994,3,0.725746342,0.802981133,3,0.527361298,0.593685282,0
0.031288425,0.744008712,9,0.531111134,0.330183144,6,0.067533534,0.142135048,9,0.406171929,0.674905902,6,0.31604533,0.416908744,6,0.186245895,0.258697548,2,0.296789473,0.197352228,3,0.020642904,0.661249706,7,0.237143821,0.364385746,3,0.161114578,0.325855333,3,0.182941361,0.114591195,0
0.185017535,0.010974522,8,0.652119844,0.49724577,5,0.890863456,0.435667465,1,0.403104557,0.026433367,6,0.387432217,0.776601349,1,0.647835562,0.934091006,8,0.793659309,0.322753446,3,0.13651688,0.577839498,6,0.906025601,0.25135101,6,0.06383547,0.654817535,7,0.668576093,0.598341995,0
0.917903104,0.79646629,8,0.108757427,0.94979287,2,0.669843129,0.110529853,2,0.637696726,0.100537717,5,0.829809033,0.803720727,3,0.309905425,0.312250893,2,0.929186531,0.644129676,5,0.178404808,0.308826449,7,0.567913024,0.916523428,4,0.584512742,0.235087144,6,0.153095865,0.986263051,0
0.874672162,0.627558047,7,0.945123362,0.131207751,7,0.863924624,0.778551834,4,0.056872513,0.888080004,7,0.428336232,0.519444589,4,0.048035217,0.195183308,5,0.768096305,0.674972832,1,0.085349065,0.179502461,3,0.249297628,0.76708567,3,0.729240112,0.626045842,3,0.181282957,0.390158146,0
0.677297348,0.60447089,3,0.928924727,0.205922531,8,0.670173754,0.330046479,8,0.108802518,0.232956066,5,0.746105007,0.918706982,8,0.07521349,0.213515776,2,0.493187598,0.22987649,8,0.586189015,0.031584783,8,0.621927523,0.385239284,3,0.266457588,0.644565208,1,0.858211221,0.018004911,0
0.653370067,0.088528353,5,0.391363483,0.427055515,6,0.924569173,0.768661015,3,0.987445386,0.910298553,3,0.257139406,0.233936158,9,0.281676783,0.361854848,3,0.209705963,0.254057568,1,0.754417732,0.974704457,7,0.111030785,0.500866203,4,0.006474922,0.969876972,7,0.730973454,0.293506112,0
0.764886746,0.519668706,5,0.550961799,0.920740355,6,0.15587275,0.032534978,1,0.977197635,0.624122632,2,0.495881048,0.440291483,4,0.4585638,0.272806289,7,0.109389533,0.21799531,6,0.815247203,0.790356312,5,0.824343393,0.027306653,9,0.234489371,0.145197058,8,0.659582312,0.642017983,0
0.51471099,0.804077961,7,0.204336791,0.22954901,2,0.393138339,0.062370284,5,0.067678442,0.141492225,2,0.245576612,0.367177807,8,0.904133978,0.97040996,4,0.19635501,0.742617543,2,0.801288861,0.802399816,5,0.218176015,0.562700443,9,0.844363149,0.241210912,7,0.99104984,0.065052681,0
0.721222312,0.042889005,2,0.390059452,0.571168072,8,0.961972373,0.342020356,1,0.408788112,0.425650475,5,0.522394625,0.844900667,2,0.646582493,0.251430519,1,0.018488546,0.07024071,4,0.594489576,0.080105517,3,0.155466384,0.669744224,8,0.23064741,0.837708823,5,0.299289416,0.343178469,0
0.238251156,0.136334803,4,0.434381317,0.89824179,8,0.004832205,0.381942237,4,0.745798433,0.694433565,6,0.283011989,0.815762638,5,0.140128975,0.920864014,1,0.944499116,0.345174443,6,0.800883751,0.701916895,7,0.744139406,0.708583716,1,0.239923909,0.959385429,1,0.924639989,0.86935321,0
0.285134198,0.520716435,8,0.411767736,0.407718949,9,0.279355591,0.562729586,1,0.834917928,0.499473413,4,0.775799848,0.792461316,8,0.480238602,0.013409212,8,0.893800918,0.720751118,9,0.584087918,0.244069123,7,0.585085346,0.385728064,6,0.89530755,0.388032313,5,0.347320533,0.676408107,0
0.672773033,0.08031549,3,0.322643414,0.804290062,6,0.604208253,0.105052988,9,0.809087224,0.323204153,3,0.531918885,0.934575755,1,0.85555697,0.856758724,4,0.102305785,0.25957641,1,0.953840988,0.00318017,6,0.537489672,0.707767244,6,0.914910483,0.804094788,6,0.19450549,0.0387978,0
0.120372886,0.863826016,1,0.464730676,0.645732199,4,0.772287041,0.085544769,7,0.476792101,0.916949063,5,0.921233925,0.617501824,8,0.272894753,0.17113023,5,0.818594993,0.625405697,2,0.802531926,0.118021604,1,0.692058347,0.309108288,2,0.811111764,0.636163101,8,0.548831921,0.094108529,0
0.03128459,0.062444576,4,0.674779669,0.730690322,1,0.5603379,0.108307581,2,0.303281265,0.218276248,6,0.739930143,0.403480983,9,0.472410499,0.427331944,3,0.610345379,0.309730392,8,0.449823052,0.343814435,5,0.831661797,0.367918588,7,0.319596993,0.655370077,2,0.647461224,0.225292757,0
0.649281678,0.181331797,6,0.171778072,0.876792014,1,0.621728019,0.857803318,4,0.504329802,0.608588289,8,0.844532113,0.149914769,3,0.317054016,0.726183672,4,0.833555822,0.102748785,8,0.481089914,0.105021718,7,0.227298815,0.937237314,3,0.791565721,0.24225194,2,0.579683089,0.373980593,0
0.290547766,0.482623503,5,0.407035046,0.332065411,5,0.2029802,0.647273845,4,0.786503996,0.212736821,9,0.364190447,0.878412539,7,0.320148174,0.117884908,4,0.427590568,0.515291864,5,0.761022255,0.299706485,5,0.587343761,0.757422978,2,0.042985017,0.914901078,7,0.126157125,0.046642619,0
0.217792242,0.159911657,5,0.449483872,0.529433431,3,0.330630229,0.482596409,2,0.192993871,0.352998145,3,0.829262258,0.495278758,9,0.86191612,0.441522163,1,0.970264539,0.24012419,6,0.205847114,0.588573354,2,0.137994886,0.672443593,9,0.008593671,0.393216682,3,0.259580554,0.241225769,0
0.285769528,0.649587413,7,0.108882926,0.77497246,6,0.879966059,0.498556616,7,0.058154671,0.770449376,9,0.515166145,0.64612365,6,0.513226331,0.183027705,8,0.762561653,0.624307231,5,0.193672713,0.922874813,3,0.023685104,0.29979281,9,0.234600204,0.312087872,7,0.36865005,0.575957246,0
0.494393411,0.283788358,8,0.059439254,0.755065652,3,0.648808536,0.338353141,2,0.702904772,0.677855953,3,0.243978178,0.083117064,8,0.622320039,0.614787573,7,0.642311566,0.736229207,9,0.899062538,0.958243555,7,0.113442242,0.458542754,2,0.128145331,0.928180778,2,0.11991866,0.544215895,0
0.960920931,0.525663158,1,0.470893317,0.294083759,5,0.919166727,0.670484799,6,0.115481299,0.579351402,4,0.090326511,0.470058027,5,0.437406876,0.697487704,3,0.195875281,0.318290981,3,0.110916403,0.022438048,6,0.664301705,0.956897983,1,0.825087992,0.579171111,9,0.452559875,0.283874239,0
0.645725743,0.98302945,6,0.904021543,0.165663832,6,0.44676374,0.864776237,9,0.692467649,0.718515327,9,0.246500382,0.836689835,3,0.843188668,0.023807857,1,0.55769034,0.219141649,4,0.121754115,0.400438457,3,0.916835353,0.566039313,5,0.083400016,0.385745888,8,0.78945507,0.365485066,0
0.696922438,0.907948043,8,0.317916714,0.43622974,5,0.961138951,0.306869196,3,0.836722044,0.428238262,1,0.51288121,0.415281136,2,0.194876408,0.815935116,2,0.106058648,0.045098975,5,0.888012483,0.535827093,6,0.594577689,0.057225332,1,0.807691715,0.622738702,1,0.356630076,0.145521164,0
0.688471431,0.102502243,4,0.633202607,0.317488551,6,0.427152345,0.958347982,8,0.477616271,0.301842054,3,0.161715028,0.921742371,2,0.163201273,0.133225467,2,0.283916537,0.027150695,9,0.937434681,0.733680238,1,0.163399123,0.19180314,8,0.859130247,0.188303365,3,0.412630813,0.689556547,0
0.931143565,0.155182737,8,0.865545688,0.313789259,7,0.85138252,0.00088119,8,0.267147795,0.897918424,7,0.532309955,0.447321407,3,0.865146652,0.237066688,4,0.168763734,0.827137382,4,0.736471985,0.537041125,8,0.999683182,0.12153463,9,0.396541584,0.309174277,6,0.689896687,0.570035216,0
0.818751259,0.583326715,6,0.174522827,0.978388431,5,0.642443709,0.786881059,8,0.540602679,0.152337892,7,0.722206783,0.794370366,6,0.487379513,0.877586861,7,0.098410027,0.011466496,2,0.966978874,0.654657381,6,0.662107301,0.205231311,2,0.586726892,0.327827321,8,0.146267776,0.717378599,0
0.523295472,0.317523218,4,0.591591977,0.655758074,9,0.912841071,0.067068989,2,0.076338165,0.94770522,8,0.603165537,0.283500294,5,0.083903158,0.760342571,2,0.492814978,0.926168302,8,0.636058299,0.784112524,4,0.221074252,0.308693878,7,0.375503921,0.700240014,1,0.401405294,0.698666847,0
0.855355052,0.856045172,6,0.913286693,0.443492112,2,0.400768754,0.046716301,1,0.240346776,0.846175089,2,0.487885831,0.694919922,1,0.120009689,0.973486036,7,0.118113462,0.853581336,5,0.485788946,0.920458423,2,0.462273839,0.622341123,9,0.320159845,0.51498108,5,0.834991943,0.761266641,0
0.345673965,0.868128879,8,0.230500384,0.318466755,4,0.862786294,0.390649036,9,0.235938565,0.235186418,6,0.235361256,0.452110654,8,0.843565832,0.625961082,4,0.076605948,0.05953208,8,0.553732523,0.84398036,1,0.397284686,0.519576636,9,0.476953607,0.138619526,1,0.581483576,0.697622283,0
0.826274304,0.564193349,6,0.433681353,0.818010198,6,0.09965851,0.736155406,2,0.983944135,0.478301833,1,0.029523411,0.151380489,6,0.387758348,0.20153179,2,0.466047336,0.399941373,8,0.354460828,0.609363206,9,0.502253704,0.705522912,5,0.942800784,0.315985158,2,0.814238936,0.04230836,0
0.53532175,0.232220909,4,0.269680612,0.139554962,1,0.033980818,0.107924086,6,0.589963014,0.099922367,9,0.304835909,0.222925924,5,0.133886116,0.397213576,5,0.600541407,0.834342637,6,0.457289882,0.417473894,3,0.747047888,0.159349279,6,0.593696274,0.817882954,3,0.187849607,0.774131816,0
0.320303943,0.244081144,7,0.119148372,0.649711954,2,0.357019771,0.632864781,1,0.798576032,0.555858122,6,0.204421543,0.078784884,3,0.920883029,0.883964643,4,0.902122826,0.877419426,6,0.39875437,0.529385632,2,0.84832622,0.985962418,4,0.034278048,0.943898986,8,0.017000196,0.776470482,0
0.037081988,0.399623646,8,0.56287723,0.675021776,1,0.063428012,0.976135241,4,0.951491406,0.788870357,1,0.823378171,0.931251118,5,0.783966406,0.309422414,4,0.794969429,0.403646424,4,0.910464479,0.451501792,5,0.368854716,0.501599321,6,0.496296861,0.470258076,5,0.905380124,0.81286427,0
0.145220454,0.748140221,7,0.94610229,0.710490426,5,0.920396859,0.245859982,4,0.469853262,0.745372146,5,0.352846648,0.02495528,8,0.592179508,0.569737371,4,0.852096488,0.368892778,4,0.10883068,0.523943909,5,0.806160604,0.129695899,4,0.661049093,0.00412342,3,0.262893797,0.199810917,0
0.385942864,0.750604438,2,0.980376186,0.255213754,3,0.295836065,0.892569996,4,0.238744182,0.232080216,4,0.704427039,0.042137865,3,0.783937724,0.101126467,1,0.457836797,0.382264227,5,0.546755042,0.470805845,2,0.400858087,0.888270886,3,0.201877595,0.512481308,9,0.875934259,0.912168,0
0.713280832,0.878269409,8,0.297829791,0.00295933,5,0.765156067,0.313173979,4,0.730347837,0.374518046,8,0.768518576,0.604672745,9,0.661721597,0.505446587,2,0.50158811,0.684017207,1,0.584893798,0.805004414,8,0.618671094,0.107901955,7,0.058975674,0.776099064,3,0.993331128,0.81560044,0
0.953389939,0.977432285,9,0.127937107,0.141213003,2,0.145878078,0.476067198,3,0.124610603,0.233143191,4,0.790928755,0.598508738,5,0.242104094,0.428584765,1,0.697373665,0.105936309,5,0.750590228,0.543820846,5,0.642758503,0.292272574,1,0.474771422,0.826833827,1,0.70981275,0.372647839,0
0.423285886,0.588698921,6,0.734915065,0.249905862,6,0.300921925,0.312057461,5,0.957496736,0.049987065,7,0.372075552,0.319491309,7,0.481271989,0.871483941,7,0.340495676,0.947772934,6,0.957347505,0.358898026,7,0.010009583,0.201438381,6,0.215013871,0.072941323,3,0.09873149,0.385928111,0
0.846715643,0.003657634,6,0.313779734,0.700720342,4,0.40233524,0.560386891,1,0.930139791,0.422918071,6,0.589162114,0.606918447,1,0.710445072,0.367059015,9,0.147929902,0.089932504,5,0.805783159,0.329860433,6,0.682255247,0.923744166,1,0.960141416,0.627184586,8,0.961475856,0.222235441,0
0.558020744,0.171663211,2,0.477168072,0.340100137,8,0.059975171,0.373905119,6,0.815341134,0.916974853,1,0.652000431,0.802244978,9,0.041622145,0.744189675,2,0.766208395,0.589623659,6,0.841752044,0.187636645,1,0.620904162,0.32806495,4,0.281767641,0.955009853,4,0.340691566,0.504007902,0
0.155625835,0.137555114,4,0.137876185,0.580101489,8,0.297915876,0.535164604,2,0.226122048,0.018150722,3,0.208652181,0.13238055,8,0.090632316,0.339511011,2,0.704100142,0.451778371,4,0.370520438,0.278652736,5,0.137183302,0.448888994,7,0.621423114,0.102044557,1,0.776291304,0.036606053,0
0.046783753,0.871508389,8,0.430916453,0.632504559,7,0.686299034,0.695355984,7,0.263368538,0.98945862,1,0.415990924,0.484649275,2,0.540427349,0.721206117,5,0.523004541,0.257363497,9,0.664919108,0.872966622,1,0.338913895,0.165422337,8,0.557735457,0.198977947,3,0.521071881,0.067831975,0
0.051625705,0.621548661,5,0.311730843,0.113367947,7,0.259685833,0.518870736,7,0.549237985,0.569359758,8,0.898537185,0.650550838,9,0.564118131,0.138939596,7,0.38471294,0.255339529,6,0.410282011,0.762640579,1,0.206779383,0.80242044,8,0.031214065,0.569632706,3,0.009205383,0.007098273,0
0.80770422,0.690685811,7,0.134397374,0.424339986,5,0.253541928,0.310215372,6,0.186024804,0.494772131,9,0.759901425,0.737071487,8,0.054261879,0.545868051,7,0.122544277,0.065337795,3,0.526956682,0.588886714,7,0.31395797,0.145975736,6,0.760425643,0.883104137,5,0.379703213,0.160724016,0
0.979424371,0.52315164,3,0.760751591,0.053106799,6,0.220728644,0.353352192,9,0.476933356,0.528924513,5,0.945206455,0.812834427,1,0.937066994,0.173829129,1,0.564556194,0.063661476,4,0.575882361,0.984397759,1,0.695005305,0.199429672,6,0.107120688,0.306494849,7,0.136143524,0.142231575,0
0.509123545,0.748674121,3,0.889292864,0.557060033,7,0.907482623,0.977338777,7,0.110897112,0.311010388,8,0.111588739,0.979087466,9,0.212457546,0.496931452,2,0.909268583,0.140086582,8,0.687887096,0.984615347,7,0.275475932,0.722219998,6,0.872220062,0.311678105,4,0.232003018,0.416427403,0
0.841419014,0.752937777,8,0.936727451,0.277901967,6,0.745156791,0.047457067,6,0.931165241,0.838727803,4,0.100279888,0.734228463,4,0.045656511,0.238743354,6,0.416543138,0.588836823,1,0.233574663,0.591936627,6,0.422107603,0.345049411,3,0.123093362,0.442104149,8,0.395661997,0.525732032,0
0.758150534,0.233302718,7,0.588605875,0.714540369,7,0.590503963,0.274208737,2,0.100713963,0.718944241,2,0.400174763,0.185776638,9,0.317038091,0.966397035,8,0.156836149,0.167966559,9,0.309998814,0.066498178,6,0.242674545,0.074800704,2,0.909499801,0.435247306,9,0.303931691,0.606323647,0
0.457693762,0.411983843,7,0.867657287,0.105673282,9,0.642359497,0.960715296,1,0.943431528,0.871527561,4,0.121056966,0.465016748,6,0.823458106,0.9993968,9,0.086212237,0.239057006,7,0.936556144,0.074082127,4,0.565795758,0.394664037,5,0.617408948,0.461616646,9,0.791268162,0.180849115,0
0.944183462,0.211052763,1,0.756700924,0.295754293,7,0.980335312,0.121267296,4,0.607938922,0.494252034,6,0.822114275,0.306965494,5,0.960561455,0.922957556,4,0.400407282,0.320025978,1,0.595782732,0.65523833,6,0.867072585,0.865296102,8,0.778735033,0.139724277,5,0.777346436,0.364939186,0
0.14345916,0.156183176,8,0.889615102,0.095899246,9,0.476497149,0.373091692,3,0.840842116,0.88010499,5,0.441984069,0.518612368,5,0.25575697,0.796273757,9,0.546606847,0.712311728,1,0.53119862,0.240602661,8,0.521784149,0.895134275,8,0.385493251,0.719251026,6,0.156559814,0.750968376,0
